observable_key,method,subset_size,bin_index,x_plot,n_train_mean,n_test_total,pca_components_mean,pca_explained_variance_mean,n_valid,rmse,bias,r2,normalized_rmse,coverage_1sigma
smf_z0,bin_by_bin,512,6,9.5,409.59765625,512,,,512,0.12287816371268594,-0.000599524338773048,0.9172238839040334,1.2023038882753958,0.701171875
smf_z0,bin_by_bin,512,7,9.75,409.59765625,512,,,512,0.1650571122177691,0.0023205057172007485,0.9036458904287752,1.184927736013667,0.701171875
smf_z0,bin_by_bin,512,8,10.0,409.59765625,512,,,512,0.22191142532443758,0.009071575376218527,0.8860065228478997,1.2146708480529218,0.66796875
smf_z0,bin_by_bin,512,9,10.25,409.59765625,512,,,512,0.30313292697662936,0.01807831553323087,0.8623353189052804,1.3117787824685814,0.65625
smf_z0,bin_by_bin,512,10,10.5,409.59765625,512,,,512,0.39564746906667225,0.03607876254714332,0.8472612185780684,1.3967788436618074,0.650390625
smf_z0,bin_by_bin,512,11,10.75,409.59765625,512,,,512,0.45969907311774794,0.061853157423779864,0.8559962175323339,1.321935492613795,0.619140625
smf_z0,bin_by_bin,512,12,11.0,409.59765625,512,,,512,0.5193496937720034,0.07632602283261206,0.846907932606006,1.2828983829748473,0.609375
smf_z0,bin_by_bin,512,13,11.25,409.59765625,512,,,512,0.5804419348895331,0.09125282384623937,0.8036658901270457,1.3471223321683383,0.57421875
smf_z0,bin_by_bin,1024,0,8.0,819.19921875,1024,,,1024,0.0878033444725063,0.0022838696779133695,0.8806001997461312,1.2849738196263034,0.7568359375
smf_z0,bin_by_bin,1024,1,8.25,819.19921875,1024,,,1024,0.06822528152099007,0.0008669294746095698,0.8091362316675539,1.3347163716687902,0.7333984375
smf_z0,bin_by_bin,1024,2,8.5,819.19921875,1024,,,1024,0.04352223470195191,1.5233375609962317e-05,0.9261059755966721,1.2188093505174122,0.662109375
smf_z0,bin_by_bin,1024,3,8.75,819.19921875,1024,,,1024,0.04774302898797847,0.0016242518332527335,0.9459480074822028,1.1851338707323493,0.6669921875
smf_z0,bin_by_bin,1024,4,9.0,819.19921875,1024,,,1024,0.06256262236045261,0.0017778331681290692,0.94494653269493,1.2293201525713773,0.7041015625
smf_z0,bin_by_bin,1024,5,9.25,819.19921875,1024,,,1024,0.07421045394890483,0.0010405565186080712,0.9524994151177745,1.244927538214599,0.68359375
smf_z0,bin_by_bin,1024,6,9.5,819.19921875,1024,,,1024,0.09329998412240877,0.0001696207773128123,0.9526891186547443,1.136670299371138,0.73046875
smf_z0,bin_by_bin,1024,7,9.75,819.19921875,1024,,,1024,0.1315062344038918,0.001853782502513085,0.9385971770228558,1.1406779280960406,0.7021484375
smf_z0,bin_by_bin,1024,8,10.0,819.19921875,1024,,,1024,0.18797005186178067,0.004461152493287463,0.9170419222917634,1.1993428792627132,0.693359375
smf_z0,bin_by_bin,1024,9,10.25,819.19921875,1024,,,1024,0.2534150617700748,0.011342981953968035,0.9020156433916938,1.2744785091789246,0.6884765625
smf_z0,bin_by_bin,1024,10,10.5,819.19921875,1024,,,1024,0.32936674433700075,0.03500590852065466,0.893652805551498,1.3791353871664391,0.630859375
smf_z0,bin_by_bin,1024,11,10.75,819.19921875,1024,,,1024,0.3989733683489697,0.05668385099612811,0.8910172064981281,1.363038235525704,0.6240234375
smf_z0,bin_by_bin,1024,12,11.0,819.19921875,1024,,,1024,0.46573149138583575,0.06989876844328695,0.8762752135432998,1.4069768450847624,0.6005859375
smf_z0,bin_by_bin,1024,13,11.25,819.19921875,1024,,,1024,0.4940065743098523,0.08360084055887568,0.8549887207742455,1.3786888158720148,0.5908203125
smf_z0,pca_0p9,64,0,8.0,51.1875,64,3.0,0.9520664354659648,64,0.18036591545616865,0.0005241567338640889,0.4674389879765293,1.543542413493872,0.53125
smf_z0,pca_0p9,64,1,8.25,51.1875,64,3.0,0.9520664354659648,64,0.10201591601394411,0.008818283584400934,0.5485490961560846,1.4005155102974527,0.578125
smf_z0,pca_0p9,64,2,8.5,51.1875,64,3.0,0.9520664354659648,64,0.09337666942247201,0.013835917212315946,0.6840477918225174,1.3432054728438578,0.640625
smf_z0,pca_0p9,64,3,8.75,51.1875,64,3.0,0.9520664354659648,64,0.12582702920216327,0.019917450525692163,0.6769826846387786,1.3880923908116336,0.640625
smf_z0,pca_0p9,64,4,9.0,51.1875,64,3.0,0.9520664354659648,64,0.16805212765702723,0.027536221232622164,0.6800737052612317,1.4277863996390714,0.671875
smf_z0,pca_0p9,64,5,9.25,51.1875,64,3.0,0.9520664354659648,64,0.21307726065834237,0.03592188307047399,0.7004521387702822,1.3958015385639702,0.734375
smf_z0,pca_0p9,64,6,9.5,51.1875,64,3.0,0.9520664354659648,64,0.2690517613333018,0.04535531692689635,0.7124278994746893,1.4244010160659066,0.6875
smf_z0,pca_0p9,64,7,9.75,51.1875,64,3.0,0.9520664354659648,64,0.3432634164903183,0.05480097908472442,0.7117294812051471,1.5281751147653064,0.671875
smf_z0,pca_0p9,64,8,10.0,51.1875,64,3.0,0.9520664354659648,64,0.43489901181796997,0.06754612382650804,0.7128783014866498,1.5297728578293313,0.59375
smf_z0,pca_0p9,64,9,10.25,51.1875,64,3.0,0.9520664354659648,64,0.48565316667077313,0.08266940511598964,0.7527562413283484,1.3724674719758898,0.578125
smf_z0,pca_0p9,64,10,10.5,51.1875,64,3.0,0.9520664354659648,64,0.5691020819075129,0.09520028838052225,0.7418729318281271,1.360840087135175,0.609375
smf_z0,pca_0p9,64,11,10.75,51.1875,64,3.0,0.9520664354659648,64,0.7136041553850873,0.09623196322581012,0.6814359397815569,1.4641948978765198,0.5625
smf_z0,pca_0p9,64,12,11.0,51.1875,64,3.0,0.9520664354659648,64,0.787232221651488,0.0780091633915225,0.603699826589936,1.5698410153615032,0.578125
smf_z0,pca_0p9,64,13,11.25,51.1875,64,3.0,0.9520664354659648,64,0.8509661472961164,0.0535463657909105,0.49215726858378117,1.9701886599765326,0.515625
smf_z0,pca_0p9,128,0,8.0,102.390625,128,3.0,0.9441640364282233,128,0.1282242452636773,0.001252566293794409,0.6712801212241369,1.2367543814458513,0.6328125
smf_z0,pca_0p9,128,1,8.25,102.390625,128,3.0,0.9441640364282233,128,0.07323340082978534,-0.0006714886156029016,0.7204175108082898,1.329277649111875,0.53125
smf_z0,pca_0p9,128,2,8.5,102.390625,128,3.0,0.9441640364282233,128,0.06142007011361744,-0.0013801071304260348,0.8492066525796305,1.3121996953643797,0.6171875
smf_z0,pca_0p9,128,3,8.75,102.390625,128,3.0,0.9441640364282233,128,0.07675800790084412,-0.0007758305520167864,0.8685436410340931,1.2115434331519537,0.6484375
smf_z0,pca_0p9,128,4,9.0,102.390625,128,3.0,0.9441640364282233,128,0.10017864499663681,0.000702726977445332,0.8751507071456167,1.2220196264049699,0.6796875
smf_z0,pca_0p9,128,5,9.25,102.390625,128,3.0,0.9441640364282233,128,0.12957013069163573,0.0036870972280001364,0.8762795187667358,1.2796502391691487,0.6328125
smf_z0,pca_0p9,128,6,9.5,102.390625,128,3.0,0.9441640364282233,128,0.1737699033079455,0.008821251477834954,0.8583268766357677,1.4462332009124683,0.6796875
smf_z0,pca_0p9,128,7,9.75,102.390625,128,3.0,0.9441640364282233,128,0.2502453132449799,0.016279025282066144,0.8079699927702848,1.7985465758153916,0.5703125
smf_z0,pca_0p9,128,8,10.0,102.390625,128,3.0,0.9441640364282233,128,0.34197552442424445,0.027026622821347882,0.766946194939185,1.9868195143978509,0.4375
smf_z0,pca_0p9,128,9,10.25,102.390625,128,3.0,0.9441640364282233,128,0.4004098811125719,0.03521831440547492,0.7880762667001713,1.7832731650512432,0.4609375
smf_z0,pca_0p9,128,10,10.5,102.390625,128,3.0,0.9441640364282233,128,0.4636024684279305,0.03904793511563617,0.803567220240514,1.5977902985187764,0.453125
smf_z0,pca_0p9,128,11,10.75,102.390625,128,3.0,0.9441640364282233,128,0.5904042093992701,0.043198964035963475,0.7736592978969923,1.5566838854285043,0.53125
smf_z0,pca_0p9,128,12,11.0,102.390625,128,3.0,0.9441640364282233,128,0.6982195676198514,0.05214003352622006,0.7169441605474265,1.60802573820214,0.546875
smf_z0,pca_0p9,128,13,11.25,102.390625,128,3.0,0.9441640364282233,128,0.8105746518583571,0.048633895191220564,0.5954848936324775,2.0281120984390966,0.40625
smf_z0,pca_0p9,256,0,8.0,204.796875,256,3.0,0.9380208457322525,256,0.11446733188354057,-0.0026330349165400863,0.7780471679794387,1.1386332337717198,0.74609375
smf_z0,pca_0p9,256,1,8.25,204.796875,256,3.0,0.9380208457322525,256,0.07464757945496685,-0.00030113925604022176,0.7489834762511532,1.2677812018861383,0.63671875
smf_z0,pca_0p9,256,2,8.5,204.796875,256,3.0,0.9380208457322525,256,0.05662630231862714,0.0011971036647477912,0.8687339652254709,1.2942034400544424,0.5078125
smf_z0,pca_0p9,256,3,8.75,204.796875,256,3.0,0.9380208457322525,256,0.06266186456465928,0.001985673743785413,0.9033659321704848,1.1559938708874586,0.640625
smf_z0,pca_0p9,256,4,9.0,204.796875,256,3.0,0.9380208457322525,256,0.08261939782711936,0.002366030717879518,0.9002187270556814,1.206513187290849,0.75390625
smf_z0,pca_0p9,256,5,9.25,204.796875,256,3.0,0.9380208457322525,256,0.10637723071729706,0.002742779252605105,0.8985824564929719,1.2616243128143507,0.7265625
smf_z0,pca_0p9,256,6,9.5,204.796875,256,3.0,0.9380208457322525,256,0.142456976955157,0.0029359551010560477,0.8864365254735652,1.4610574302353587,0.63671875
smf_z0,pca_0p9,256,7,9.75,204.796875,256,3.0,0.9380208457322525,256,0.20571831584623076,0.0021016140451809015,0.8468001031076324,1.9273418248740048,0.4921875
smf_z0,pca_0p9,256,8,10.0,204.796875,256,3.0,0.9380208457322525,256,0.27647211685566564,0.0004827949167213897,0.8204957861509729,2.1211358118804724,0.40234375
smf_z0,pca_0p9,256,9,10.25,204.796875,256,3.0,0.9380208457322525,256,0.3302294801333443,-0.0017630051002486989,0.8292121435761084,1.9070652878217187,0.453125
smf_z0,pca_0p9,256,10,10.5,204.796875,256,3.0,0.9380208457322525,256,0.4210336367137767,-0.00468433846400983,0.8159367502934503,1.7398944972073358,0.4921875
smf_z0,pca_0p9,256,11,10.75,204.796875,256,3.0,0.9380208457322525,256,0.5672915179602147,-0.008320970384146167,0.7720508990209919,1.7547471133236145,0.4453125
smf_z0,pca_0p9,256,12,11.0,204.796875,256,3.0,0.9380208457322525,256,0.6965890561385242,-0.010233878453490967,0.7165104410414636,1.893236252886613,0.34765625
smf_z0,pca_0p9,256,13,11.25,204.796875,256,3.0,0.9380208457322525,256,0.7654555206570549,-0.009332653416709143,0.642636650658838,2.2547198281634033,0.3046875
smf_z0,pca_0p9,512,0,8.0,409.59765625,512,3.0,0.9332767182910111,512,0.1345768826832618,-0.001878067871280733,0.7360524400962857,1.2661538326033803,0.7109375
smf_z0,pca_0p9,512,1,8.25,409.59765625,512,3.0,0.9332767182910111,512,0.08332723575862389,-0.0004903787698254166,0.7206171095169409,1.4444201028832342,0.67578125
smf_z0,pca_0p9,512,2,8.5,409.59765625,512,3.0,0.9332767182910111,512,0.06626435317610549,0.00025537179104474393,0.8305698161029312,1.6500076449130063,0.509765625
smf_z0,pca_0p9,512,3,8.75,409.59765625,512,3.0,0.9332767182910111,512,0.06644289381727,0.0005995668162293785,0.8940011954419821,1.3425163430692897,0.595703125
smf_z0,pca_0p9,512,4,9.0,409.59765625,512,3.0,0.9332767182910111,512,0.07956719310935552,0.0008418526507416721,0.9073813371853289,1.285827299745182,0.638671875
smf_z0,pca_0p9,512,5,9.25,409.59765625,512,3.0,0.9332767182910111,512,0.09415666985691878,0.0013529357051379875,0.9205456766556274,1.2879443757832825,0.654296875
smf_z0,pca_0p9,512,6,9.5,409.59765625,512,3.0,0.9332767182910111,512,0.12681401589634334,0.0020447641227711185,0.9118362343369564,1.5879141508823642,0.57421875
