  150.286712   2.132594   0.8348
  150.16393    2.290931   0.7559
  150.081915   2.281729   0.7341
  150.11368    2.27556    0.659
  150.130327   2.259617   0.722
  150.111277   2.253923   0.7755
  150.090475   2.230869   0.689
  150.07046    2.216151   0.6009
  150.163791   2.21282    0.8392
  150.076053   2.190515   0.1521
  150.067726   2.193735   0.2235
  150.213866   2.188317   0.8
  150.173857   2.17805    0.7964
  150.201448   2.16768    0.3411
  150.092934   2.166349   0.7262
  150.079119   2.161083   0.38
  150.116988   2.149545   0.725
  150.111706   2.138116   0.758
  150.124261   2.134741   0.724
  149.916265   2.283903   0.133
  149.974443   2.250696   0.8422
  150.031689   2.244002   0.8398
  149.918064   2.231128   0.7895
  149.920982   2.226285   0.7535
  149.913555   2.200803   0.688
  150.000507   2.185095   0.2075
  150.010245   2.152192   0.2502
  149.922574   2.142229   0.252
  149.80359    2.288862   0.7608
  149.84147    2.267178   0.849
  149.75399    2.261448   0.355
  149.811788   2.250648   0.8444
  149.837053   2.241986   0.3035
  149.787674   2.223086   0.3029
  149.856809   2.235528   0.7972
  149.884504   2.228704   0.4719
  149.893335   2.220035   0.8232
  149.789221   2.209771   0.7292
  149.740446   2.178214   0.3392
  149.787011   2.161113   0.3547
  149.798249   2.158483   0.2613
  149.739898   2.141605   0.6994
  149.799623   2.140083   0.3549
  149.703788   2.273017   0.3408
  149.725415   2.257755   0.7072
  149.682133   2.193669   0.7284
  149.6845     2.191591   0.8157
  150.228528   2.437136   0.829
  150.268899   2.333438   0.749
  150.315173   2.326457   0.429
  150.241616   2.321052   0.3732
  150.210669   2.458688   0.1893
  150.172472   2.423893   0.716
  150.185372   2.420285   0.5165
  150.118535   2.415571   0.837
  150.170392   2.412259   0.7054
  150.20253    2.397569   0.8439
  150.169096   2.374579   0.755
  150.064623   2.371237   0.3396
  150.178224   2.369319   0.7276
  150.139683   2.362886   0.7475
  150.172634   2.353898   0.7587
  150.176978   2.346903   0.8328
  150.161846   2.340971   0.6068
  150.068469   2.323418   0.6792
  150.210191   2.311689   0.748
  150.035628   2.455368   0.677
  150.04935    2.439762   0.4398
  149.93884    2.433342   0.3125
  150.04866    2.425501   0.441
  149.947797   2.42205    0.8392
  149.947066   2.417192   0.7597
  149.941724   2.395747   0.7583
  149.916481   2.381101   0.8368
  149.907964   2.368895   0.8408
  150.004921   2.344815   0.4254
  149.917341   2.314011   0.788
  150.045592   2.3115     0.797
  149.907368   2.297516   0.7643
  149.834162   2.452656   0.2472
  149.791851   2.445588   0.2602
  149.852912   2.402296   0.0
  149.877512   2.352263   0.7595
  149.813483   2.339224   0.3824
  149.816872   2.332403   0.7603
  149.741563   2.327483   0.7891
  149.816992   2.306936   0.8368
  149.754747   2.304137   0.8274
  149.853885   2.303814   0.7891
  149.812837   2.297433   0.8498
  149.695776   2.306937   0.6669
  150.228586   2.523925   0.3789
  150.232392   2.519598   0.6889
  150.192567   2.580673   0.8378
  150.173968   2.568757   0.8304
  150.095323   2.568102   0.7011
  150.193963   2.551249   0.1068
  150.142453   2.544282   0.8328
  150.189509   2.507525   0.2196
  150.205675   2.505772   0.7153
  150.072158   2.500891   0.732
  150.092333   2.482      0.2495
  150.206356   2.485498   0.7331
  150.084087   2.473676   0.7245
  150.119198   2.477522   0.3753
  150.135278   2.466584   0.8436
  149.933321   2.606374   0.8
  149.921094   2.604277   0.692
  149.989454   2.558455   0.0
  149.935142   2.513649   0.8328
  149.915064   2.506362   0.668
  149.984398   2.483985   0.7993
  149.999259   2.474411   0.4873
  149.899825   2.476436   0.7314
  149.920923   2.472763   0.7559
  149.820246   2.581872   0.5021
  149.73231    2.558507   0.6742
  149.757145   2.524264   0.7394
  149.747166   2.489687   0.4833
  149.873712   2.467767   0.6066
  149.707306   2.583137   0.3158
  149.702335   2.5098     0.488
  149.683736   2.478859   0.3131
  149.919558   2.626989   0.833
  149.993921   2.699801   0.7286
  149.935961   2.66684    0.4737
  150.003571   2.661531   0.0
  150.044039   2.643886   0.6976
  150.018249   2.640517   0.3408
  149.92482    2.629393   0.8378
  149.883346   2.673888   0.2179
  150.278097   1.783834   1.0133
  150.281472   1.780426   1.1173
  150.302791   1.748156   1.052
  150.259582   1.751305   1.2251
  150.302154   1.739257   0.9908
  150.301073   1.731211   1.0193
  150.260702   1.722253   1.069
  150.276952   1.719289   1.0915
  150.308806   1.713253   0.8502
  150.310551   1.708115   1.0043
  150.263704   1.698328   0.872
  150.327871   1.695377   1.0475
  150.288444   1.687033   1.2216
