evaluation_id,dust_draw_index,dust_case,scatter_mode,delta_0,delta_z,delta_M,delta_Mz,attenuation_scatter,z_pivot,observable,observable_label,sample_label,output_name,redshift,bin_index,log10_luminosity_min,log10_luminosity_center,log10_luminosity_max,phi_mpc3_dex,phi_mpc3_dex_shot_noise_std_conservative,phi_mpc3_dex_shot_noise_std_smoothed_expectation,log10_phi_shot_noise_std_conservative,log10_phi_shot_noise_std_smoothed_expectation,dn_dlnL_mpc3,dn_dlnL_mpc3_shot_noise_std_conservative,dn_dlnL_mpc3_shot_noise_std_smoothed_expectation,log10_dn_dlnL_shot_noise_std_conservative,log10_dn_dlnL_shot_noise_std_smoothed_expectation,z_min,z_max,target_redshift
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.100_0.240,Output18,0.10000000000000009,1,40.75,40.875,41.0,0.0073985841262096405,0.00015096005042271852,0.00011539188348749537,0.008861305861775859,0.006773466030819611,0.0032131642599098386,6.55611168864233e-05,5.01140582550422e-05,0.008861305861775857,0.006773466030819611,0.1,0.24,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.100_0.240,Output18,0.10000000000000009,2,41.0,41.125,41.25,0.005665986611535049,0.00013211703966334418,0.0001001037414676348,0.010126692000007827,0.007672891857661001,0.002460706719927375,5.737770129118343e-05,4.3474502537263516e-05,0.010126692000007827,0.007672891857661,0.1,0.24,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.100_0.240,Output18,0.10000000000000009,3,41.25,41.375,41.5,0.0034667268882268023,0.00010334110257464357,7.835880000319059e-05,0.012946064702812964,0.009816404795404177,0.0015055803578225314,4.488047060196563e-05,3.403079444994618e-05,0.012946064702812964,0.009816404795404177,0.1,0.24,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.100_0.240,Output18,0.10000000000000009,4,41.5,41.625,41.75,0.001056149513993404,5.704260589707246e-05,3.978146763535817e-05,0.023456232897187297,0.016358358023309903,0.00045867990599213654,2.4773288974480458e-05,1.7276871876048855e-05,0.023456232897187297,0.016358358023309903,0.1,0.24,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.100_0.240,Output18,0.10000000000000009,5,41.75,41.875,42.0,0.00010262240385469726,1.7781421955111634e-05,1.0202511537818175e-05,0.07525036585999678,0.04317667776231769,4.4568343713742016e-05,7.722373435498312e-06,4.4308944624286925e-06,0.07525036585999677,0.04317667776231769,0.1,0.24,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.100_0.240,Output18,0.10000000000000009,6,42.0,42.125,42.25,2.237429650929229e-05,8.305637216014865e-06,5.492199735431784e-06,0.16121590281542383,0.10660590099974361,9.71703351045283e-06,3.6070924116055424e-06,2.385232038608523e-06,0.16121590281542383,0.10660590099974361,0.1,0.24,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.240_0.400,Output17,0.25,0,42.0,42.125,42.25,5.309619587281569e-05,1.2781064060381952e-05,9.367409913791804e-06,0.10454130475885438,0.07661969691822026,2.3059384877618065e-05,5.550745594275851e-06,4.068214435285596e-06,0.10454130475885437,0.07661969691822026,0.24,0.4,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.240_0.400,Output17,0.25,1,42.25,42.375,42.5,2.738810188787562e-05,9.184250046147864e-06,5.859283362242007e-06,0.1456351057766233,0.09291094514496906,1.1894501519708415e-05,3.988669115461703e-06,2.5446544321292355e-06,0.1456351057766233,0.09291094514496906,0.24,0.4,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.240_0.400,Output17,0.25,2,42.5,42.625,42.75,2.7396189476732566e-05,9.183371191117287e-06,6.844043864511931e-06,0.14557818111744195,0.10849430307764964,1.1898013914920889e-05,3.9882874335715304e-06,2.9723304842613384e-06,0.14557818111744195,0.10849430307764964,0.24,0.4,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,0,41.0,41.125,41.25,0.006670604804261269,0.00014335860629092307,0.00010889283552457258,0.009333464276839828,0.007089545697102278,0.00289700685744799,6.225985164548868e-05,4.729155758712026e-05,0.009333464276839828,0.007089545697102278,0.5,0.695,
