evaluation_id,dust_draw_index,dust_case,scatter_mode,delta_0,delta_z,delta_M,delta_Mz,attenuation_scatter,z_pivot,observable,observable_label,sample_label,output_name,redshift,bin_index,log10_luminosity_min,log10_luminosity_center,log10_luminosity_max,phi_mpc3_dex,phi_mpc3_dex_shot_noise_std_conservative,phi_mpc3_dex_shot_noise_std_smoothed_expectation,log10_phi_shot_noise_std_conservative,log10_phi_shot_noise_std_smoothed_expectation,dn_dlnL_mpc3,dn_dlnL_mpc3_shot_noise_std_conservative,dn_dlnL_mpc3_shot_noise_std_smoothed_expectation,log10_dn_dlnL_shot_noise_std_conservative,log10_dn_dlnL_shot_noise_std_smoothed_expectation,z_min,z_max,target_redshift
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.100_0.240,Output18,0.10000000000000009,6,42.0,42.125,42.25,3.699883155360938e-05,2.144822110291252e-05,1.5095164387660565e-05,0.25176049298040837,0.17718793598885757,1.606838838060047e-05,9.314844071635783e-06,6.555746596983462e-06,0.2517604929804083,0.17718793598885757,0.1,0.24,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.240_0.400,Output17,0.25,0,42.0,42.125,42.25,1.3432930056510483e-05,1.2923574485135095e-05,8.043277222577204e-06,0.4178267185005982,0.2600438548766493,5.8338473993348385e-06,5.61263708535983e-06,3.4931509141833927e-06,0.41782671850059816,0.2600438548766493,0.24,0.4,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.240_0.400,Output17,0.25,1,42.25,42.375,42.5,3.0966860185505683e-06,6.205058212213782e-06,2.364651477432855e-06,0.8702278904963824,0.3316303564912713,1.3448736500434627e-06,2.694822541452902e-06,1.0269550882734606e-06,0.8702278904963822,0.33163035649127126,0.24,0.4,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.240_0.400,Output17,0.25,2,42.5,42.625,42.75,1.7782552282020702e-07,1.4869429996137022e-06,1.502347446979956e-07,3.6314873669164793,0.3669108887055054,7.722864330237669e-08,6.457711396368999e-07,6.524612061248329e-08,3.6314873669164793,0.3669108887055054,0.24,0.4,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,0,41.0,41.125,41.25,0.00662859524813209,0.0002870833623470494,0.00021549989407628652,0.018809222081962125,0.0141191928824497,0.0028787623390338826,0.0001246787201135553,9.359041484806649e-05,0.01880922208196212,0.014119192882449698,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,1,41.25,41.375,41.5,0.00391278508096222,0.00022056686500736587,0.00016304002452927736,0.024481531794187335,0.01809641508984267,0.0016993009695352604,9.579097236339843e-05,7.080738298243597e-05,0.02448153179418733,0.018096415089842666,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,2,41.5,41.625,41.75,0.0013174896059618228,0.00012798847732880514,8.85379608788181e-05,0.04218985045466097,0.029185465809094892,0.0005721784658341093,5.558468945109951e-05,3.8451547848636683e-05,0.04218985045466096,0.02918546580909489,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,3,41.75,41.875,42.0,0.0002305445474420636,5.3539548092078176e-05,3.580416610555817e-05,0.10085656138029717,0.06744705932678366,0.00010012422478697067,2.3251930299983324e-05,1.5549551768791355e-05,0.10085656138029718,0.06744705932678366,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,4,42.0,42.125,42.25,3.0500892893575974e-05,1.9473927557800697e-05,1.1262167495990222e-05,0.2772843178344393,0.1603591480041185,1.3246369476802152e-05,8.45741927933651e-06,4.891097197778716e-06,0.2772843178344393,0.1603591480041185,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,5,42.25,42.375,42.5,1.0583502349503794e-05,1.1471282596170818e-05,7.813580780652569e-06,0.47072458316252663,0.32063062915102125,4.596356669599598e-06,4.981914731869794e-06,3.393395016942713e-06,0.47072458316252663,0.32063062915102125,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,6,42.5,42.625,42.75,1.5101323199791076e-07,1.3702656620859588e-06,1.4056990174058008e-07,3.9407064395103526,0.4042608176776247,6.558421335106822e-08,5.950988157854377e-07,6.104873264761623e-08,3.940706439510352,0.4042608176776246,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,7,42.75,42.875,43.0,1.6502887213756065e-09,1.4324426365967837e-07,1.6195278676662122e-09,37.696551194894674,0.4261993717255082,7.167112852405989e-10,6.221019327169282e-08,7.033520162159757e-10,37.69655119489467,0.42619937172550815,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.500_0.695,Output15,0.4999999999999998,8,43.0,43.125,43.25,3.114312928072437e-12,6.2226933217053636e-09,3.1075332146924956e-12,867.7616651276983,0.43334904315711503,1.3525289195818182e-12,2.702481372192856e-09,1.3495845274720238e-12,867.7616651276983,0.433349043157115,0.5,0.695,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,0,40.75,40.875,41.0,0.009441809709130436,0.0003426296125896517,0.0002607866517648222,0.015759918349174073,0.011995391487922495,0.004100525855855895,0.00014880215008433465,0.0001132582038154872,0.015759918349174073,0.011995391487922495,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,1,41.0,41.125,41.25,0.007549108237169807,0.0003063691979427362,0.0002316104442420592,0.017625188023736443,0.01332437351874526,0.0032785360506932316,0.00013305445209165542,0.00010058713788548709,0.017625188023736443,0.01332437351874526,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,2,41.25,41.375,41.5,0.004227109374999922,0.0002292551054669998,0.00017017812842314936,0.0235537381268891,0.01748415183006663,0.0018358102759639698,9.956422725246602e-05,7.39074221147967e-05,0.023553738126889098,0.01748415183006663,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,3,41.5,41.625,41.75,0.001332029592535097,0.00012869278818183712,8.868385729871179e-05,0.04195895352575904,0.02891445511013386,0.0005784931017698295,5.5890567768115876e-05,3.851490985872595e-05,0.04195895352575904,0.02891445511013386,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,4,41.75,41.875,42.0,0.00030402098914034527,6.148215158352322e-05,4.0658182596809915e-05,0.0878273544328785,0.058080280562004476,0.0001320346379664204,2.6701359168263406e-05,1.765762434600937e-05,0.0878273544328785,0.058080280562004476,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,5,42.0,42.125,42.25,7.864283149882523e-05,3.1269925341587156e-05,2.0966589086986184e-05,0.17268396580533626,0.11578517420175873,3.415414776118703e-05,1.3580356025377958e-05,9.105673944811037e-06,0.17268396580533626,0.11578517420175871,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,6,42.25,42.375,42.5,2.314608640819168e-05,1.696430447430721e-05,9.323922399110746e-06,0.31830451561395784,0.1749465536512825,1.0052217604733504e-05,7.3675038225182654e-06,4.049328047627926e-06,0.3183045156139578,0.17494655365128245,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,7,42.5,42.625,42.75,1.2569259123274007e-05,1.2501211802492036e-05,7.942320139592087e-06,0.4319433030760774,0.2744239558039632,5.458759878850006e-06,5.429207302926095e-06,3.4493058101339077e-06,0.43194330307607737,0.2744239558039632,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,8,42.75,42.875,43.0,2.9151046755831877e-06,6.0203861852531444e-06,2.1990151728463515e-06,0.8969216512470295,0.3276109304711802,1.2660138747761473e-06,2.6146204991820086e-06,9.550201551886958e-07,0.8969216512470295,0.3276109304711802,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.695_0.880,Output14,0.75,9,43.0,43.125,43.25,1.5551766155332718e-07,1.3905516738527998e-06,1.285725085783811e-07,3.88321758907441,0.35904816496293823,6.754046225110749e-08,6.039089187556013e-07,5.583833100004942e-08,3.8832175890744103,0.3590481649629383,0.695,0.88,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,0,41.0,41.125,41.25,0.00798405859056719,0.0003150715077030641,0.00023883613820662662,0.017138378388410338,0.012991540045155365,0.003467432589075584,0.00013683381720037862,0.00010372521690222035,0.017138378388410338,0.012991540045155365,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,1,41.25,41.375,41.5,0.004443580350645002,0.00023505191421253026,0.0001735011073711665,0.022972860002065873,0.01695717587833509,0.001929822426178841,0.0001020817493032984,7.535057353540121e-05,0.022972860002065873,0.01695717587833509,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,2,41.5,41.625,41.75,0.0014837892350182493,0.0001358261470925756,9.648157043126378e-05,0.039755340440759755,0.02823946464549087,0.0006444014770758729,5.8988546180484986e-05,4.1901413643657796e-05,0.039755340440759755,0.02823946464549087,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,3,41.75,41.875,42.0,0.00037594970774457116,6.836945992767882e-05,4.914134939492775e-05,0.07897992355262093,0.05676774429093835,0.00016327288354660746,2.969247917729641e-05,2.1341816875496822e-05,0.07897992355262093,0.05676774429093835,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,4,42.0,42.125,42.25,8.451227142669935e-05,3.2415831088726254e-05,2.3605970184074305e-05,0.1665795550218063,0.12130714768219256,3.670321313372538e-05,1.4078016568141691e-05,1.025194259091616e-05,0.1665795550218063,0.12130714768219256,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,5,42.25,42.375,42.5,2.6391513042474754e-05,1.81146279302006e-05,1.209712306520872e-05,0.29809139548593844,0.19906830599933098,1.1461688483424486e-05,7.867082951816644e-06,5.2537137941246985e-06,0.29809139548593844,0.19906830599933098,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,6,42.5,42.625,42.75,2.3004246535370232e-05,1.691224572832383e-05,1.33232233502807e-05,0.3192843106210726,0.25152757658438735,9.990617330653289e-06,7.344894996402882e-06,5.786202382191463e-06,0.3192843106210726,0.25152757658438735,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,7,42.75,42.875,43.0,3.5860603008142645e-06,6.677379624069992e-06,2.5407803287092276e-06,0.8086727163088512,0.3077044957208876,1.5574062004159503e-06,2.899949124306807e-06,1.1034468764867478e-06,0.8086727163088512,0.3077044957208876,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,8,43.0,43.125,43.25,1.1966818985189733e-07,1.2197943977094393e-06,1.1966818985189733e-07,4.426823675007823,0.4342944819032518,5.197123451202973e-08,5.2974997598171e-07,5.197123451202973e-08,4.426823675007823,0.4342944819032518,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z0.880_1.090,Output12,1.0,9,43.25,43.375,43.5,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,nan,nan,0.88,1.09,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.090_1.340,Output11,1.25,0,41.75,41.875,42.0,0.0005762604652827661,8.464604798798142e-05,5.86499382813653e-05,0.06379287452603523,0.04420109671598704,0.00025026674021130573,3.676131155609818e-05,2.5471344559563238e-05,0.06379287452603521,0.044201096715987036,1.09,1.34,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.090_1.340,Output11,1.25,1,42.0,42.125,42.25,0.0002770775606335599,5.869457350743492e-05,4.45754624107785e-05,0.0919985340337817,0.06986808065229573,0.00012033325564236873,2.5490729391943777e-05,1.935887735328692e-05,0.09199853403378172,0.06986808065229572,1.09,1.34,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.090_1.340,Output11,1.25,2,42.25,42.375,42.5,6.641726643784059e-05,2.873675809412539e-05,2.0658558976666228e-05,0.18790618972172546,0.13508382155468204,2.8844652317052212e-05,1.2480215468067263e-05,8.97189816763903e-06,0.18790618972172546,0.13508382155468204,1.09,1.34,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.090_1.340,Output11,1.25,3,42.5,42.625,42.75,3.644659278661057e-05,2.128755292688145e-05,1.4757109436397393e-05,0.25366065968077,0.1758444536802971,1.5828554131399832e-05,9.245066769368031e-06,6.408931197069794e-06,0.25366065968077,0.1758444536802971,1.09,1.34,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.090_1.340,Output11,1.25,4,42.75,42.875,43.0,2.7589693743061905e-05,1.8521267888058468e-05,1.4156233168434079e-05,0.29154671003401283,0.22283588962029574,1.1982051750012458e-05,8.043684441635686e-06,6.147973949586706e-06,0.2915467100340128,0.22283588962029574,1.09,1.34,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.090_1.340,Output11,1.25,5,43.0,43.125,43.25,2.0362758895762297e-06,5.0317097707214265e-06,1.6030022841591244e-06,1.0731570310041652,0.341886406479771,8.843433824755918e-07,2.185243787962992e-06,6.961750464886162e-07,1.0731570310041652,0.341886406479771,1.09,1.34,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.090_1.340,Output11,1.25,6,43.25,43.375,43.5,1.2204704091395372e-08,3.8954792973002604e-07,1.2202746109610148e-08,13.861746671749392,0.43422480871178215,5.3004356401550504e-09,1.69178516318586e-07,5.299585299470061e-09,13.861746671749394,0.43422480871178215,1.09,1.34,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.340_1.650,Output9,1.5,0,42.25,42.375,42.5,7.490202998511181e-05,3.0517156687127695e-05,1.9486435083374686e-05,0.17694357222669196,0.1129856057353547,3.2529538305885964e-05,1.3253432752596478e-05,8.462851228675557e-06,0.17694357222669194,0.11298560573535468,1.34,1.65,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.340_1.650,Output9,1.5,1,42.5,42.625,42.75,2.5723818269768855e-05,1.7884013535622246e-05,1.1456703194577066e-05,0.3019352846980595,0.1934231895913983,1.1171712328042668e-05,7.766928392803806e-06,4.975582978208176e-06,0.3019352846980596,0.1934231895913983,1.34,1.65,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.340_1.650,Output9,1.5,2,42.75,42.875,43.0,7.930307504792238e-06,9.929840838311639e-06,5.1639851697134515e-06,0.5437967039298668,0.2827999119178588,3.4440887891272143e-06,4.312475082256304e-06,2.2426902638367793e-06,0.5437967039298667,0.2827999119178588,1.34,1.65,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.340_1.650,Output9,1.5,3,43.0,43.125,43.375,4.5641053624756225e-07,1.9450441995303345e-06,4.3871175751125814e-07,1.8507941772311867,0.4174533239299962,1.9821657737482037e-07,8.447219629139516e-07,1.9053009543321688e-07,1.8507941772311864,0.41745332392999623,1.34,1.65,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_comparat,[OII] Comparat,z1.340_1.650,Output9,1.5,4,43.375,43.625,43.875,2.702707331953386e-12,4.099036500501207e-09,2.6970103648594994e-12,658.6687771335772,0.43337904376342506,1.1737708804668157e-12,1.7801889332876898e-09,1.1712967190943563e-12,658.6687771335771,0.43337904376342506,1.34,1.65,
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z1.47,Output10,1.4699999999999998,0,41.575,41.65,41.725,0.0020286069923786594,0.000205031508681586,0.0001292804014241214,0.043894186094814824,0.027677004549264153,0.0008810128227404038,8.904405283671147e-05,5.6145764956733216e-05,0.04389418609481482,0.027677004549264143,,,1.47
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z1.47,Output10,1.4699999999999998,1,41.725,41.8,41.875,0.001339084630409634,0.00016658107523248648,0.00010845648113501572,0.05402589210575025,0.035174812863898425,0.0005815570657883595,7.234524176297933e-05,4.710205128358145e-05,0.05402589210575024,0.03517481286389841,,,1.47
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z1.47,Output10,1.4699999999999998,2,41.875,41.95,42.025,0.0008041655212952583,0.00012909052667555522,8.619219208348921e-05,0.06971612425123347,0.04654861768347395,0.0003492446484353826,5.606330340117816e-05,3.7432793405004514e-05,0.06971612425123347,0.04654861768347396,,,1.47
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z1.47,Output10,1.4699999999999998,3,42.025,42.1,42.175,0.00040221976908594076,9.129633729540348e-05,5.619686281985612e-05,0.09857669501296945,0.06067823935755578,0.00017468182622642424,3.964949550537178e-05,2.4405987422937528e-05,0.09857669501296944,0.06067823935755577,,,1.47
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z1.47,Output10,1.4699999999999998,4,42.175,42.25,42.325,0.0002297657319680056,6.900241278514762e-05,4.483324868194761e-05,0.13042574649370645,0.0847421081533488,9.97859895241664e-05,2.9967367110600002e-05,1.9470832508366082e-05,0.13042574649370645,0.0847421081533488,,,1.47
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z1.47,Output10,1.4699999999999998,5,42.325,42.4,42.475,0.0001191657599524956,4.969324893805107e-05,2.8203598078952944e-05,0.18110490639461777,0.10278679899653426,5.175303197917635e-05,2.1581503801640206e-05,1.2248667015506417e-05,0.18110490639461774,0.10278679899653424,,,1.47
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z1.47,Output10,1.4699999999999998,6,42.475,42.55,42.625,0.00012899058032501336,5.170120277630111e-05,2.801340876927009e-05,0.17407121525411534,0.0943174983563894,5.601989725265146e-05,2.2453547073508656e-05,1.2166068847794163e-05,0.17407121525411534,0.0943174983563894,,,1.47
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z2.25,Output5,2.25,0,42.35,42.45,42.55,9.479723322374788e-05,3.838398943245129e-05,2.5404241652473974e-05,0.17584853731543604,0.11638443012957375,4.1169915288769315e-05,1.666995480394632e-05,1.1032921966606195e-05,0.175848537315436,0.11638443012957377,,,2.25
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z2.25,Output5,2.25,1,42.55,42.65,42.75,2.553344464856636e-05,1.992080958019945e-05,1.2547720405225261e-05,0.3388300244954147,0.21342227057327873,1.1089034114854484e-05,8.651497675726055e-06,5.449405732454165e-06,0.33883002449541466,0.21342227057327873,,,2.25
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z2.25,Output5,2.25,2,42.75,42.85,42.95,4.3110125606086945e-06,8.185438015106159e-06,3.98011054532529e-06,0.8246068671671365,0.40095917673588366,1.872248966487964e-06,3.5548905619217108e-06,1.728540047199716e-06,0.8246068671671364,0.4009591767358836,,,2.25
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z3.34,Output1,3.25,0,43.0,43.05,43.1,2.168115035297046e-05,2.5960224175351275e-05,9.245368507506264e-06,0.5200084831652759,0.18519370331390017,9.41600395960981e-06,1.1274382108326455e-05,4.015212525972073e-06,0.5200084831652759,0.18519370331390017,,,3.34
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z3.34,Output1,3.25,1,43.1,43.15,43.225,1.0708899048069292e-05,1.6318667125431132e-05,5.514667015032188e-06,0.6617960495078602,0.22364478770524496,4.6508157638354795e-06,7.08710708459074e-06,2.3949894541623563e-06,0.6617960495078601,0.22364478770524493,,,3.34
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,oii_khostovan,[OII] Khostovan,z3.34,Output1,3.25,2,43.225,43.3,43.375,8.41846605799392e-07,4.176746630531265e-06,6.192346134110797e-07,2.154713223824509,0.31945270522598035,3.65609335507658e-07,1.8139380139477285e-06,2.689301756079253e-07,2.154713223824509,0.3194527052259804,,,3.34
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z0.84,Output13,0.8399999999999994,0,41.0,41.1,41.2,0.01680019545168717,0.000510986524363076,0.000406787506008897,0.013209288457148225,0.010515685348714684,0.007296232179563847,0.00022191862785780547,0.00017666556916684986,0.013209288457148227,0.010515685348714684,,,0.84
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z0.84,Output13,0.8399999999999994,1,41.2,41.3,41.4,0.014557489143335139,0.0004756587798114741,0.0003711266345523699,0.014190358056048,0.011071844044425152,0.006322237205316947,0.00020657598334095708,0.00016117824947341897,0.014190358056048,0.011071844044425152,,,0.84
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z0.84,Output13,0.8399999999999994,2,41.4,41.5,41.6,0.01309879306447416,0.0004511987840705654,0.00035015737805687815,0.014959633395137522,0.011609574740153188,0.005688733547493713,0.00019595314216330339,0.00015207141708781295,0.014959633395137522,0.011609574740153186,,,0.84
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z0.84,Output13,0.8399999999999994,3,41.6,41.7,41.8,0.009664873829959767,0.00038757019767880215,0.00029716205987797987,0.01741560222755199,0.013353080972040748,0.004197401372642674,0.00016831959820205625,0.00012905584283601037,0.01741560222755199,0.01335308097204075,,,0.84
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z0.84,Output13,0.8399999999999994,4,41.8,41.9,42.0,0.0052668343452298046,0.00028610609479174623,0.00021480418134272352,0.0235918371572635,0.017712398858980984,0.00228735709323183,0.00012425429820694408,9.328827064689027e-05,0.023591837157263502,0.01771239885898099,,,0.84
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z0.84,Output13,0.8399999999999994,5,42.0,42.1,42.2,0.0018836679793588383,0.00017110175243116813,0.0001225492307511881,0.03944885602935487,0.02825468992409433,0.0008180666091733918,7.430854692483262e-05,5.322245467672929e-05,0.03944885602935488,0.02825468992409433,,,0.84
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z0.84,Output13,0.8399999999999994,6,42.2,42.3,42.4,0.0004676979616489895,8.525797603449774e-05,5.61831819097811e-05,0.07916876182114116,0.05217052003638394,0.00020311864394155483,3.702706853002206e-05,2.4400045879184532e-05,0.07916876182114115,0.05217052003638393,,,0.84
bestFitModel,0,map_dust,expected,-0.738126,0.517844,0.795411,0.0473573,0.258142,1.0,hbeta_oiii_khostovan,Hbeta+[OIII] Khostovan,z0.84,Output13,0.8399999999999994,7,42.4,42.5,42.6,0.00015890043782444636,4.969524395795396e-05,3.2471251674610454e-05,0.13582322694176324,0.08874793308219242,6.90095833191678e-05,2.158237022777532e-05,1.4102085422775044e-05,0.13582322694176327,0.08874793308219243,,,0.84
